MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LogTransSalePrice,TotBaths,Ext,NeighbourhoodRank,ExtRank
20,RL,8775,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495,Unf,0,495,990,GasA,Gd,Y,SBrkr,0,0,990,3,1,TA,5,Typ,0,,Attchd,Unf,1,TA,TA,Y,0,64,0,0,0,4,2007,WD,Normal,126000,5.1003705451175625,1.0,Vinly,CollgCr,Vinly
20,RL,11040,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,Gd,CBlock,TA,TA,No,ALQ,656,Unf,0,602,1258,GasA,Ex,Y,SBrkr,0,0,1258,3,1,Gd,5,Typ,0,,Attchd,RFn,2,TA,TA,Y,55,0,0,216,0,10,2008,COD,Abnorml,145000,5.161368002234975,2.5,Vinly,NWAmes,Vinly
20,RL,7500,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,824,Unf,0,216,1040,GasA,Fa,Y,SBrkr,0,0,1040,3,1,TA,5,Typ,0,,Attchd,Fin,1,TA,TA,Y,0,0,220,0,0,6,2010,WD,Normal,133000,5.123851640967086,2.5,Wood,Sawyer,Wood
20,RL,8749,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1459,1459,GasA,Ex,Y,SBrkr,0,0,1459,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,192,39,0,0,0,9,2007,WD,Normal,192000,5.283301228703549,2.0,Vinly,CollgCr,Vinly
20,RL,8800,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553,Unf,0,698,1251,GasA,TA,Y,SBrkr,0,0,1251,3,1,TA,6,Typ,2,Gd,Attchd,RFn,1,TA,TA,Y,0,116,0,0,0,3,2006,WD,Normal,160000,5.204119982655925,2.0,Wood,NAmes,Wood
60,RL,13031,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592,Unf,0,99,691,GasA,Gd,Y,SBrkr,807,0,1498,3,1,TA,6,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,315,44,0,0,0,7,2006,WD,Normal,187500,5.273001272063738,2.5,Wood,Gilbert,Wood
85,RL,9069,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747,Unf,0,189,936,GasA,Ex,Y,SBrkr,0,0,996,2,1,Gd,5,Typ,0,,Attchd,Unf,2,TA,TA,Y,120,0,0,0,0,4,2010,WD,Normal,147000,5.1673173347481764,2.0,Wood,SawyerW,Wood
160,RM,1974,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,334,Unf,0,212,546,GasA,TA,Y,SBrkr,546,0,1092,3,1,TA,6,Typ,0,,Attchd,RFn,1,TA,TA,Y,120,96,0,0,0,5,2010,WD,Normal,83500,4.921686475483602,1.5,Cement,MeadowV,Cement
60,FV,10574,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1082,1082,GasA,Ex,Y,SBrkr,871,0,1953,3,1,Gd,9,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,160,50,0,0,0,5,2009,WD,Normal,252000,5.401400540781544,2.5,Vinly,Somerst,Vinly
160,RM,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,970,970,GasA,Ex,Y,SBrkr,739,0,1709,3,1,Gd,7,Maj1,0,,Detchd,Unf,2,TA,TA,Y,0,40,0,0,0,4,2006,WD,Normal,137500,5.138302698166282,2.0,Vinly,Edwards,Vinly
120,FV,3316,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1039,Unf,0,208,1247,GasA,Ex,Y,SBrkr,0,0,1247,1,1,Gd,4,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,0,84,0,0,0,4,2006,WD,Normal,197000,5.294466226161593,2.5,Metal,Somerst,Metal
90,RL,8544,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,Slab,,,,,0,,0,0,0,Wall,Fa,N,FuseA,0,0,1040,2,2,TA,6,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,6,2009,WD,Normal,92900,4.968015713993641,2.0,Brick,NAmes,Brick
160,FV,2160,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510,Unf,0,90,600,GasA,Ex,Y,SBrkr,628,0,1252,2,1,Gd,4,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,48,0,0,0,3,2008,WD,Normal,160000,5.204119982655925,3.5,Metal,Somerst,Metal
50,RL,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423,Unf,0,758,1181,GasA,Fa,Y,SBrkr,304,0,1694,4,1,TA,7,Typ,1,Gd,Detchd,Unf,2,TA,TA,Y,342,0,128,0,0,6,2008,WD,Normal,136500,5.135132651376775,2.0,Metal,SWISU,Metal
20,RL,9230,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,TA,TA,Mn,GLQ,661,Unf,0,203,864,GasA,Gd,Y,SBrkr,0,0,1200,1,1,Gd,6,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,64,0,0,0,10,2006,WD,Normal,146000,5.164352855784437,2.5,Metal,NAmes,Metal
20,RL,5868,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,248,Rec,240,448,936,GasA,Ex,Y,SBrkr,0,0,936,2,1,TA,4,Typ,0,,Attchd,Fin,1,TA,TA,Y,0,0,80,0,160,5,2010,WD,Normal,129000,5.110589710299249,2.0,Metal,NAmes,Metal
20,RL,9317,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1290,1314,GasA,Gd,Y,SBrkr,0,0,1314,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,22,0,0,0,3,2007,WD,Normal,176432,5.246577357230246,2.0,Vinly,CollgCr,Vinly
70,RM,6882,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,684,684,GasA,TA,Y,SBrkr,582,0,1355,3,1,Gd,7,Typ,0,,,,0,,,Y,136,0,115,0,0,3,2007,WD,Normal,127000,5.103803720955957,1.5,Wood,IDOTRR,Wood
120,RL,3696,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1074,1074,GasA,Ex,Y,SBrkr,0,0,1088,2,1,Gd,5,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,74,137,0,0,10,2007,WD,Normal,170000,5.230448921378274,1.5,Wood,StoneBr,Wood
50,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672,Unf,0,0,672,GasA,TA,Y,SBrkr,567,0,1324,3,1,TA,6,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,7,2009,WD,Normal,128000,5.107209969647869,1.0,Metal,BrkSide,Metal
20,RL,11880,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,TA,TA,CBlock,Gd,TA,No,ALQ,704,Unf,0,567,1271,GasA,TA,Y,SBrkr,0,0,1601,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,4,2009,COD,Abnorml,157000,5.195899652409234,2.0,Wood,NWAmes,Wood
30,RL,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,290,Unf,0,0,290,GasA,TA,N,FuseF,0,0,438,1,1,Fa,3,Typ,0,,Detchd,Unf,1,TA,TA,N,0,0,0,0,0,1,2009,WD,Normal,60000,4.778151250383644,1.0,Wood,SWISU,Wood
20,RL,9758,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,Gable,CompShg,HdBoard,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,412,LwQ,287,251,950,GasA,TA,Y,SBrkr,0,0,950,3,1,TA,5,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,7,2007,WD,Normal,119500,5.077367905284157,1.0,Wood,NAmes,Wood
20,RL,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,TA,No,Rec,588,Unf,0,422,1010,GasA,Ex,Y,SBrkr,0,0,1134,2,1,TA,6,Typ,0,,Attchd,RFn,1,TA,TA,Y,0,16,0,0,0,4,2007,WD,Family,135000,5.1303337684950066,1.0,Wood,NAmes,Wood
20,RL,8910,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655,Unf,0,0,655,GasA,Ex,Y,SBrkr,0,0,1194,3,1,TA,6,Typ,1,Fa,BuiltIn,Fin,2,TA,TA,Y,0,0,192,0,0,7,2006,WD,Normal,159500,5.2027606873932,1.5,Brick,NAmes,Brick
160,RM,2016,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,630,630,GasA,TA,Y,SBrkr,672,0,1302,3,1,TA,6,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,4,2007,WD,Normal,106000,5.02530586526477,2.5,Wood,BrDale,Wood
60,RL,12256,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,0,431,1463,GasA,Ex,Y,SBrkr,1122,0,2622,3,1,Gd,9,Typ,2,TA,Attchd,RFn,2,TA,TA,Y,186,32,0,0,0,4,2010,WD,Normal,325000,5.511883360978874,3.5,Wood,NoRidge,Wood
20,RL,10357,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738,Unf,0,172,910,GasA,Gd,Y,SBrkr,0,0,1442,3,1,Gd,6,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,244,0,0,0,5,2007,WD,Normal,179900,5.255031163345551,3.0,Wood,SawyerW,Wood
60,RL,23257,Pave,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,868,868,GasA,Ex,Y,SBrkr,1134,0,2021,3,1,Gd,9,Typ,1,Gd,BuiltIn,RFn,2,TA,TA,Y,0,100,0,0,0,9,2006,New,Partial,274725,5.438898182056245,2.5,Vinly,Gilbert,Vinly
60,RL,8063,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,924,924,GasA,Ex,Y,SBrkr,742,0,1690,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,100,48,0,0,0,11,2007,WD,Abnorml,181000,5.2576785748691846,2.5,Vinly,Gilbert,Vinly
20,RL,11362,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039,Unf,0,797,1836,GasA,Ex,Y,SBrkr,0,0,1836,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,125,185,0,0,0,3,2009,WD,Normal,280000,5.447158031342219,3.0,Metal,NridgHt,Metal
60,RL,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219,Unf,0,554,773,GasA,Gd,Y,SBrkr,885,0,1658,3,1,TA,8,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,224,84,0,0,0,6,2008,WD,Normal,188000,5.27415784926368,3.5,Wood,Gilbert,Wood
60,RL,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Unf,0,400,803,GasA,TA,Y,SBrkr,866,0,1964,4,1,TA,8,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,69,0,0,0,9,2008,WD,Normal,205000,5.311753861055754,2.5,Wood,NWAmes,Wood
20,RL,7100,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,708,Unf,0,108,816,GasA,TA,Y,FuseA,0,0,816,2,1,TA,5,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,7,2006,WD,Normal,129900,5.113609151073028,2.0,Wood,NAmes,Wood
20,RL,8923,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,643,Unf,0,365,1008,GasA,Gd,Y,SBrkr,0,0,1008,2,1,Gd,6,Typ,0,,Attchd,Unf,1,TA,TA,Y,0,18,0,0,0,5,2007,WD,Normal,134500,5.128722284338426,2.0,Wood,NAmes,Wood
20,RL,5400,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,415,Unf,0,418,833,GasA,Ex,Y,SBrkr,0,0,833,2,1,Gd,4,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,8,2006,WD,Normal,117000,5.068185861746161,1.0,Metal,OldTown,Metal
20,RL,12085,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,Gd,TA,PConc,Ex,TA,No,GLQ,1004,Unf,0,730,1734,GasA,Ex,Y,SBrkr,0,0,1734,3,1,Ex,7,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,0,0,0,0,0,11,2007,New,Partial,318000,5.502427119984433,3.0,Vinly,NridgHt,Vinly
80,RL,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,0,55,408,GasA,Ex,Y,SBrkr,640,0,1419,3,1,Gd,7,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,120,0,0,0,0,3,2009,WD,Normal,184100,5.265053788504015,3.5,Vinly,Gilbert,Vinly
20,RL,9764,Pave,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702,Unf,0,192,894,GasA,Ex,Y,SBrkr,0,0,894,3,1,Gd,5,Typ,0,,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,5,2008,WD,Normal,130000,5.113943352306837,2.0,Vinly,Sawyer,Vinly
80,RL,13825,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,533,533,GasA,TA,Y,SBrkr,580,0,1601,3,1,TA,6,Min2,0,,BuiltIn,RFn,1,TA,TA,Y,280,34,0,0,0,12,2008,WD,Normal,140000,5.146128035678238,1.5,Metal,Sawyer,Metal
20,RL,7560,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,369,Unf,0,671,1040,GasA,TA,Y,FuseA,0,0,1040,3,1,TA,6,Typ,0,,Attchd,RFn,1,TA,TA,Y,140,0,252,0,0,7,2006,WD,Normal,133700,5.126131407261984,1.0,Brick,NAmes,Brick
30,RM,8263,Pave,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1012,1012,GasA,TA,Y,FuseA,0,0,1012,2,1,TA,6,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,22,112,0,0,5,2007,WD,Normal,118400,5.073351702386901,1.0,Brick,IDOTRR,Brick
20,RL,10084,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1528,1552,GasA,Ex,Y,SBrkr,0,0,1552,3,1,Gd,7,Typ,0,,Attchd,RFn,3,TA,TA,Y,144,20,0,0,0,7,2006,New,Partial,212900,5.328175661438323,2.0,Vinly,CollgCr,Vinly
20,RL,8926,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,GasA,Ex,Y,FuseA,0,0,960,3,1,TA,5,Typ,0,,Basment,Unf,1,TA,TA,Y,64,0,0,0,160,10,2009,COD,Abnorml,112000,5.049218022670182,1.0,Other,Edwards,Other
20,RL,9405,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,GasA,Ex,Y,SBrkr,0,0,698,2,1,TA,4,Typ,0,,,,0,,,Y,0,200,0,0,0,6,2009,WD,Normal,118000,5.071882007306125,1.5,Vinly,Edwards,Vinly
80,RL,9125,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,670,0,1482,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,100,25,0,0,0,7,2007,WD,Normal,163900,5.214578953570499,2.5,Wood,Gilbert,Wood
20,RL,10434,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1005,1005,GasA,TA,Y,SBrkr,0,0,1005,2,1,Fa,5,Typ,1,TA,Detchd,Unf,2,Fa,Fa,Y,0,0,0,0,0,11,2009,WD,Normal,115000,5.060697840353612,1.0,Wood,NAmes,Wood
120,RL,3684,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1373,1373,GasA,Ex,Y,SBrkr,0,0,1555,2,1,Gd,7,Typ,1,TA,Attchd,Fin,3,TA,TA,Y,143,20,0,0,0,6,2009,WD,Normal,174000,5.2405492482825995,2.0,Vinly,Blmngtn,Vinly
20,RL,14572,Pave,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300,Unf,0,230,1530,GasA,Ex,Y,SBrkr,0,0,1530,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,144,36,0,0,0,11,2007,WD,Family,259000,5.413299764081252,3.0,Vinly,Gilbert,Vinly
60,RL,11796,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,1112,0,1959,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,100,48,0,0,0,7,2007,WD,Normal,215000,5.332438459915605,2.5,Vinly,Gilbert,Vinly
90,RM,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,936,Unf,0,0,936,GasA,TA,Y,SBrkr,0,0,936,2,1,TA,4,Typ,0,,Detchd,Unf,2,TA,TA,Y,49,0,0,0,0,8,2007,WD,Normal,140000,5.146128035678238,2.0,Metal,OldTown,Metal
50,RL,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622,Unf,0,500,1122,GasA,TA,Y,SBrkr,653,0,1981,4,1,Gd,7,Min2,2,TA,Detchd,Unf,2,TA,TA,Y,431,44,0,0,0,12,2009,WD,Normal,135000,5.1303337684950066,3.0,Wood,SWISU,Wood
20,RL,10712,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,212,Unf,0,762,974,GasA,TA,Y,SBrkr,0,0,974,3,1,TA,5,Typ,0,,,,0,,,Y,0,28,0,0,0,9,2007,Oth,Abnorml,93500,4.970811610872518,1.0,Wood,Mitchel,Wood
70,RM,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,1008,1008,GasW,TA,Y,SBrkr,1032,0,2210,5,1,Fa,8,Typ,0,,Detchd,Unf,1,Fa,TA,N,0,48,0,0,0,5,2007,WD,Normal,117500,5.0700378666077555,2.0,Wood,OldTown,Wood
60,RL,9828,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,584,Unf,0,544,1128,GasA,Ex,Y,SBrkr,878,0,2020,3,1,Gd,8,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,155,0,0,0,6,2009,WD,Normal,239500,5.379305517750582,2.5,Vinly,SawyerW,Vinly
